úrgrár,25
banableikur,24
bládepla,24
bláglær,24
bláhvelfing,24
bláhylur,24
bláregn,24
Blávík,24
Grænegg,24
gráhosóttur,24
járnrauði,24
járnrauður,24
neonbleikur,24
rauðdropóttur,24
rauðkúfóttur,24
rauðþrykktur,24
rauðtré,24
Rauðuhnjúkar,24
sólblár,24
sortaél,24
Blákvísl,23
blámaheiði,23
blámengaður,23
blátá,23
Bleikskjóni,23
brúnsósa,23
Grænalaut,23
grænlaufgaður,23
grásteindur,23
gultittlingur,23
hörundsgulur,23
hvíttenntur,23
Rauðbarði,23
rauðmerktur,23
rauðofinn,23
rauðöl,23
Rauðskjóni,23
roðaský,23
svarthaus,23
svartsnigill,23
svertingjaprestur,23
turkisblár,23
vaxhvítur,23
bláalvara,22
Blábringa,22
blágullinn,22
blásteindur,22
blindsvartur,22
eirgulur,22
fjallblár,22
gráflikróttur,22
grámolla,22
grámyglaður,22
gráskalli,22
Hvítisandur,22
hvítjaðraður,22
hvítleikur,22
Hvítsandur,22
hvíttypptur,22
jarprauður,22
kopargrænn,22
löðurhvítur,22
moldrauður,22
rauðkinn,22
rauðlax,22
snakahvítur,22
sólskinsgulur,22
Svartfjall,22
svarthyrndur,22
svartkál,22
blákkusteinn,21
blásvalur,21
brúnönd,21
fílabeinshvítur,21
Grænavík,21
grængras,21
gráhöttóttur,21
gulblómaður,21
hvíthveli,21
krapablá,21
ólívugrænn,21
sinubleikur,21
skolgrænn,21
sortamyrkur,21
stjörnublár,21
yndisblár,21
albrúnn,20
bláoddi,20
bláyfirborð,20
bleikjugerð,20
bleikjusilungur,20
bronsbrúnn,20
fríðgrænn,20
grænpaprika,20
grænþvo,20
gráseilaður,20
hálmgulur,20
Hvítaskriða,20
hvítdúkaður,20
Hvítfjall,20
hvítfossandi,20
loftblár,20
milligrár,20
móbleikur,20
móhvítur,20
navyblár,20
rauðarok,20
Rauðufossar,20
Rauðuskörð,20
skolrauður,20
sumarhvítur,20
svartaraf,20
svartblómaður,20
svarthúfóttur,20
svartmari,20
bikasvartur,19
blágot,19
Bláhnjúkur,19
bláhrafn,19
blámeisa,19
bleikjufrauð,19
Bleiksstaðir,19
brandgulur,19
brúnbleikur,19
brúnbleikur,19
brúnkusprei,19
fjarblár,19
grænhegri,19
grænhimna,19
Grænhylur,19
grænofinn,19
grágrípur,19
grámugga,19
grápappi,19
gráselur,19
grástakkur,19
gulflikróttur,19
hvítflyssandi,19
hvítkembdur,19
hvítmaðkur,19
hvítuþörf,19
jafnhvítur,19
karfarauður,19
móðublár,19
rauðelri,19
rauðhúfóttur,19
rauðhuppóttur,19
rauðkinni,19
rauðtoppur,19
roðaber,19
sólskinshvítur,19
svartgulur,19
Svartiklettur,19
Svartitangi,19
svartpipar,19
svartþrykktur,19
víðblámi,19
blaðgrænka,18
blánakinn,18
bláönd,18
bláröst,18
blátré,18
bleikála,18
bleikhár,18
bleikjuafurð,18
brúnlitföróttur,18
fannahvítur,18
grænfinka,18
grænfölur,18
Grænlækur,18
grænlilja,18
grænmerktur,18
grákráka,18
grálax,18
grátrana,18
gulfölur,18
haustbrúnn,18
hvíttunarefni,18
kjálkagulur,18
lífgrænn,18
morgunhvítur,18
Rauðikambur,18
sóleyjargulur,18
svartgulur,18
Svartihryggur,18
ultramarineblár,18
antíkbleikur,17
bláblikandi,17
Bláey,17
Bláfjöður,17
blákvars,17
blámistur,17
blápungur,17
blásilfraður,17
bláskuggi,17
blástraumur,17
blátreyja,17
Bleikalingur,17
bleikileir,17
Brúnblesa,17
brúnklæddur,17
brúnkufroða,17
brúnkugel,17
djúpblámi,17
elligulur,17
fjarskablár,17
Garðablámi,17
grænmjöl,17
grænsúr,17
gráleikni,17
gulerla,17
gulfruma,17
gulmerktur,17
hvítarok,17
hvítasalt,17
hvítgullinn,17
hvítsápa,17
kvöldblámi,17
leirrauður,17
margulur,17
rauðagrjót,17
Rauðakína,17
Rauðólfur,17
safagrænn,17
sandbrúnn,17
Silvurgrár,17
sólskinsrjóður,17
Svartihnúkur,17
svartornaður,17
svartpóleraður,17
svertingjamorð,17
töfrablár,17
álgrár,16
andlitsrjóður,16
blábroddur,16
blárenndur,16
blárós,16
blátjald,16
Bleikhóll,16
bleiksvarri,16
dreyrarauður,16
ferskjubleikur,16
grænblómaður,16
grænglóandi,16
Grænhelja,16
grænmyglaður,16
grænskel,16
grænsteinn,16
grásalvi,16
gráskellóttur,16
gulbrystingur,16
gulusýki,16
hvítbæsaður,16
hvítglitrandi,16
hvítkalka,16
hvítlöðrandi,16
hvítskjöldóttur,16
hvíttunartannkrem,16
lagðhvítur,16
Litli-Rauður,16
lyngrauður,16
misturblár,16
rauðblaða,16
rauðblikkandi,16
rauðdílóttur,16
Rauðstokkur,16
rauðtóna,16
reiðiroði,16
særoði,16
sígræningi,16
sterkbleikur,16
Stóri-Rauður,16
svartabelti,16
Svartitindur,16
Svartsdóttir,16
tópasgulur,16
bláfiðrildi,15
blálax,15
blámagur,15
bláókunnur,15
blárjóður,15
blárjóður,15
bleikhærður,15
bleikisódi,15
bleikjuskot,15
bleikmálaður,15
blikhvítur,15
blómroði,15
brúngras,15
Brúnskjóna,15
Brúnstjarni,15
dreirrauður,15
fosshvítur (mbl grein),15
Grænagróf,15
Grænaklauf,15
grængljáandi,15
grænkorn,15
Grænsíða,15
gráhálsóttur,15
grásalt,15
gulfura,15
gulupest,15
héluhvítur,15
Hvítahraun,15
hvítflikróttur,15
hvítköflóttur,15
Hvítuhlið,15
hylgrænn,15
kóralbleikur,15
lillableikur,15
moldgrár,15
næturblámi,15
rafbrúnn,15
rauðagjall,15
rauðbita,15
rauðhita,15
Rauðkufl,15
skúrablár,15
Svartinúpur,15
svartkuflungur,15
svertingjakonungur,15
svertingjamál,15
svertingjatónlist,15
þanggrænn,15
töðugrænn,15
veturgrænn,15
Bládís,14
bláglytta,14
bláhnoðri,14
blájaðar,14
blájól,14
bláljós,14
bleikijörð,14
brúnflikróttur,14
brúnkudýrkun,14
brúnyrjóttur,14
dularblár,14
fjólubleikur,14
flauelsblár,14
grábland,14
Grænhólmi,14
græntóna,14
grálodda,14
gulerta,14
gulmengaður,14
hábleikur,14
hárrauður,14
hvítbjörn,14
hvítfissandi,14
hvítglær,14
hvíthjálmur,14
Hvítholt,14
límónugrænn,14
perlusvartur,14
Rauðafljót,14
Rauðalda,14
rauðgaupa,14
rauðhjörtur,14
rauðljós,14
rauðskalli,14
Rauðsson,14
rauðteinóttur,14
reykblár,14
reykbrúnn,14
roðarönd,14
Rogalandsrauður,14
rökkurgrár,14
skuggablár,14
svartdimmur,14
svartskjóttur,14
svartskjóttur,14
Vatnablá,14
blágæs,13
blámadjúp,13
blámor,13
bláskar,13
bleikblómstrandi,13
blómrjóður,13
brúnbrís,13
brúnheiðir,13
brúnjörð,13
brúnkuvara,13
bylsorti,13
faldhvítur,13
gallsvartur,13
Grænhlíð,13
græningjaskapur,13
grænvöxtur,13
gráfextur,13
grákápóttur,13
gulskellóttur,13
gulskræpóttur,13
hæruhvítur,13
Hvítaland,13
hvítaský,13
hvítbeyki,13
hvíteygður,13
hvíthaus,13
jafngrár,13
knallrauður,13
neonblár,13
pastelgrænn,13
rauðaleir,13
Rauðaskál,13
rauðbeyki,13
rauðfættur,13
Rauðhellir,13
rauðnefja,13
rauðsalat,13
rauðsöl,13
svartabjörn,13
svartadauði,13
Svartahraun,13
Svartás,13
svartfætlingur,13
Svarthaf,13
svartmetal,13
svartmygla,13
svertingjabarn,13
vænghvítur,13
vorblámi,13
Blábjarg,12
blábjartur,12
bláblómaður,12
bláegg,12
bláhátíð,12
blákinn,12
blámelur,12
blápappír,12
bláskjór,12
blátíglóttur,12
blávegur,12
bleikjutegund,12
bleikjutorfa,12
bleiknefja,12
brúnkuefni,12
elligrænn,12
Grænatorg,12
grænepli,12
Grænskinna,12
græntó,12
gráserkur,12
gráurt,12
gulþrykktur,12
hálfgrænn,12
hélusvartur,12
hörbleikur,12
hvítbjór,12
Hvítsíðungur,12
Hvítsokkóttur,12
Hvítþyrnir,12
hvítugjafi,12
hvítumatur,12
hvítuskurður,12
jafnblár,12
jafnbrúnn,12
kúahlandsrauður,12
mánableikur,12
moldarbrúnn,12
olífugrænn,12
rauðbrenndur,12
rauðhitaður,12
rauðölur,12
rósableikur,12
róshvítur,12
skjannagulur,12
smároði,12
Svartistokkur,12
svartjörð,12
Svartrass,12
Svartval,12
svertingjaher,12
svertingjahöfðingi,12
ægihvítur,11
biksorti,11
Bíldudalsgrænar,11
bláfingurgómur,11
bláfold,11
blágljáandi,11
blágómur,11
blákráka,11
Blálendingur,11
bláyrjóttur,11
bleikjarpur,11
bleikjuganga,11
Bleikkolla,11
bleikvindóttur,11
brúndrappaður,11
brúnkufíkn,11
brúnkúfóttur,11
brúntunna,11
dýgrænn,11
eggjagula,11
fífuhvítur,11
grábreyskingur,11
grænhey,11
Grænibær,11
grálitaður,11
gráslemba,11
gremjuroði,11
gulstakkur,11
hlandgulur,11
hvítblómstrandi,11
Hvítingsdalur,11
hvítuhýði,11
hvítuinnihald,11
Hvítuvötn,11
hvítyddur,11
kóbaltblár,11
ólífubrúnn,11
pastelblár,11
pastelbleikur,11
rauðblóma,11
rauðfruma,11
rauðhegri,11
smitgula,11
sótbrúnn,11
svartbaun,11
svartyllir,11
svertingjaætt,11
svertingjaaftaka,11
svertingjakerling,11
svertingjatelpa,11
vöðvarauði,11
allrauður,10
bládoppóttur,10
bládúfa,10
Bláengi,10
blákyrr,10
blálenskur,10
blálitur,10
Blámáni,10
blániðurlag,10
Bláskriða,10
blástál,10
blástrífaður,10
blátár,10
blátrýni,10
bleikjufóður,10
bleikjusalat,10
bleikjutartar,10
brúngylltur,10
brúnþerna,10
grænáburður,10
grændröfnóttur,10
grænflosaður,10
grænglitrandi,10
Græningjasamtök,10
grænkulitur,10
grænmynta,10
grænserkur,10
grænskjár,10
gráskolóttur,10
grásvæði,10
gultré,10
hálfhvítur,10
heiðríkjublár,10
Húnrauður,10
hvítabrim,10
hvítavín,10
hvítbotnaður,10
hvítdröfnóttur,10
hvítfága,10
hvíthöfða,10
hvítlitaður,10
hvítlitur,10
hvítlúða,10
hvítrauður,10
hvítrauður,10
hvítskafinn,10
hvítspíri,10
hvítsprautaður,10
Hvítsteinn,10
hvítþrykktur,10
hvítvara,10
jafngrænn,10
karamellubrúnn,10
kargulur,10
kastorsvartur,10
lokkableikur,10
lyngbrúnn,10
mjólkurgrár,10
mokkabrúnn,10
niðasvartur,10
rauðagreni,10
rauðakvöld,10
rauðatré (mahogany),10
rauðbrydda,10
rauðbryddur,10
Rauðhaf,10
Rauðhúfa,10
rauðignúpur,10
Rauðkú,10
rauðornaður,10
Rauðþinur,10
rjóðaður,10
roðadýrð,10
saffrangulur,10
safírgrænn,10
skammrauður,10
svartaél,10
svartflikróttur,10
svartfygli,10
svartlútur,10
svartsmokkóttur,10
svartsokkóttur,10
svertingjapiltur,10
svertingjavandamál,10
þrimlaroði,10
ullarhvítur,10
vindgrár,10
blábeltingur,9
Bláhöttur,9
bláhundur,9
bláþröstur,9
Bleikdalur,9
bleikjuengi,9
bleikjufjöður,9
bleikjuhængur,9
Bleikjuholt,9
bleikjukynbætur,9
bleikjurannsókn,9
bleiknefjaður,9
bleikrjóður,9
bleikþvottur,9
blekblár,9
broddgulur,9
brúnskellóttur,9
brúnvara,9
fífilgulur,9
fjörusverta,9
Galdragulur,9
grádílóttur,9
Grænabrekka,9
grænhærður,9
Grænilundur,9
grænmergja,9
grænþroskaður,9
Gráhetta,9
gráma,9
grámaður,9
Grásokka,9
gráungaður,9
gráviðri,9
guðsblár,9
gulax,9
gulskjóttur,9
haustblár,9
Heljarbleikur,9
hvítaá,9
hvítabrauð,9
hvítalín,9
hvítamjöll,9
hvítarmaður,9
hvíteyja,9
hvítfreyða,9
hvítglampandi,9
hvítspað,9
hvítsveppur,9
indigoblár,9
jafnrauður,9
kamelbrúnn,9
kanelbrúnn,9
kanilbrúnn,9
koxgrár,9
krítarhvítur,9
ljósabrúnn,9
margrænn,9
marmaragrænn,9
metalblár,9
misturgrár,9
næturroði,9
ofnasverta,9
öskusorti,9
plómurauður,9
rauðaglóð,9
rauðfiskur,9
rauðfreknóttur,9
Rauðgil,9
rauðgresi,9
rauðhnakki,9
rauðmála,9
rauðmaur,9
rauðskræpóttur,9
Rauðunúpar,9
Rauðvík,9
roðablik,9
roðaþerna,9
satínsvartur,9
skógargrænn,9
slikjugrænn,9
stokkrauður,9
svartamessa,9
Svartdælir,9
Svartisalur,9
svartönd,9
svertingjahatari,9
svertingjamynd,9
Bláagerði,8
bláblár,8
bláhryggja,8
blákaf,8
bláleiftur,8
blámöl,8
bláoddur,8
bláolía,8
bláseiði,8
Bláskinni,8
Bleikblesi,8
bleikjuréttur,8
bleikjuroð,8
bleikjuútflutningur,8
bleikkúla,8
bleikrjóður,8
blóðsvartur,8
brúnbeltingur,8
brúngullinn,8
brúnhæna,8
brúnhýena,8
brúnkufíkill,8
brúnlitaður,8
brúnrákóttur,8
brúnselja,8
brúntoppóttur,8
fjólugrár,8
flosgrænn,8
grænaherbergi,8
Grænbuxi,8
grængola,8
grængullinn,8
Grænihver,8
græningjalegur,8
grænkollur,8
grænkort,8
grænte,8
grænþrykktur,8
grásokkóttur,8
Grástraumur,8
gráverk,8
guleygur,8
guljarpur,8
gulnefjaður,8
Gulskinna,8
horngulur,8
hrægrár,8
hrafnbrúnn,8
Hvítakristur,8
Hvítastríðið,8
Hvítbjarg,8
hvítblómaður,8
Hvíthóll,8
Hvítingsey,8
hvítmygla,8
hvítskata,8
Hvítsvíta,8
hvítuneysla,8
innanblár,8
kafaldssorti,8
kakígrænn,8
látúnsgulur,8
laufgulur,8
marineblár,8
miðnæturblár,8
mjúkgrænn,8
morgungrár,8
mýrarrauða,8
ópalgrænn,8
orangegulur,8
ræpubrúnn,8
Rauðahraun,8
rauðbarkaður,8
rauðglóa,8
rauðhvarma,8
Rauðifoss,8
rauðkengúra,8
rauðmaur,8
Rauðskarð,8
Rauðskyrta,8
Rauðstjarna,8
rauðstrífaður,8
rauðstykkjóttur,8
rauðyllir,8
roðalitur,8
roðamyndun,8
roðaskær,8
skolgulur,8
sumarrjóður,8
svarfgrár,8
Svartafljót,8
Svartakvísl,8
Svartfaxi,8
svartfullur,8
svarthnýflóttur,8
svartkolóttur,8
svartletur,8
ungbarnagula,8
vetrarhvítur,8
vindblár,8
vindrauður,8
æðablár,7
antikbleikur,7
asúrblár,7
barkrauður,7
berggræna,7
Bláaband,7
bláfoss,7
Bláfótungur,7
Blágata,7
Bláisalur,7
blákollur,7
blákufl,7
blálind,7
blálýstur,7
blámynstraður,7
blámyrkur,7
blánæpa,7
blápískur,7
blároðna,7
blároðna,7
blásandur,7
blásnoppa,7
blásporður,7
blásúr,7
blávetur,7
blávik,7
bleikháfur,7
bleikjubiti,7
bleikjufluga,7
bleikjuseyði,7
Bleiksbúð,7
bleiksokkóttur,7
brúnblár,7
brúnblár,7
brúngreni,7
brúnhvítur,7
brúnhvítur,7
brúnskyrta,7
brúnþrykktur,7
drifthvítur,7
eyjasurtla,7
fagnaðarroði,7
fagurroði,7
flauelssvartur,7
grábirki,7
grænadeild,7
Grænahús,7
grænaldin,7
Grænatóft,7
grændoppóttur,7
grænelri,7
grænfæði,7
grængála,7
grængróður,7
grænhoraður,7
grænjörð,7
grænmengaður,7
grænsöngvari,7
grænstakkur,7
grænstör,7
grænvæðing,7
grænvefur,7
grænvín,7
gráfeyskinn,7
gráhélaður,7
gráhéri,7
grálundaður,7
gráskarfur,7
grásvarri,7
gulhyrndur,7
hægrigrænn,7
heilahvíta,7
Hrollaugsstaðablá,7
hvítabók,7
Hvítarússi,7
Hvítberg,7
hvítblesóttur,7
hvítfættur,7
hvítfiðraður,7
hvítflissandi,7
hvítfreyddur,7
Hvítiturn,7
hvítlakkeraður,7
hvítlygi,7
hvítlygn,7
hvítmár,7
hvítofinn,7
hvítselja,7
hvítstúfa,7
hvítsútun,7
hvítþeginn,7
hvítveggjaður,7
íhvítur,7
ímugrár,7
ísagrár,7
Kiddahvítur,7
lynggrænn,7
metalgrár,7
misgrár,7
mosagrár,7
múrsteinsrauður,7
násurtla,7
öskurauður,7
rækjubleikur,7
Rauðaflúð,7
rauðahverfi,7
Rauðblesi,7
rauðblómgaður,7
rauðfarfaður,7
rauðflikróttur,7
Rauðfoss,7
Rauðgrani,7
Rauðitindur,7
Rauðkulóð,7
rauðkyntur,7
Rauðlækur,7
Rauðpipar,7
rauðskellóttur,7
Rauðskjöldur,7
Rauðstaðir,7
rauðsteindur,7
regnblár,7
roðaglit,7
roðarós,7
sandbleikur,7
sandgrár,7
sáraroði,7
saurgulur,7
síblár,7
sinugulur,7
skuggagrár,7
stimpilsverta,7
svarhvítur,7
svartagljúfur,7
Svartakot,7
svartanorn,7
svartaviður,7
svartbjór,7
svartglansandi,7
svarthár,7
svartilisti,7
Svartiturn,7
svartletraður,7
svartmold,7
Svartnasi,7
svartstjörnóttur,7
svertingjaland,7
túrkísgrænn,7
úðagrár,7
valgrár,7
vinstrigræningi,7
andlitsblár,6
arfagulur,6
berjarauður,6
Bláadeild,6
bláæðlingur,6
blábeli,6
blábrot,6
bláfágaður,6
bláfarfaður,6
bláglitrandi,6
Bláhetta,6
blákál,6
blakkhvítur,6
bláljómandi,6
blámævill,6
Blámjólk,6
blámorgunn,6
blámunstraður,6
Blánætti (Dark Blue/Powder Blue),6
blánauðugur,6
bláprófun,6
blárifs,6
Blárún,6
bláskammdegi,6
blástefni,6
bláþústaður,6
bláystur,6
bleikbrúnn,6
bleikbrúnn,6
bleikjukyn,6
bleikjumarkaður,6
bleikjusíli,6
bleikjustöð,6
bleikjusúpa,6
Bleikskvísl,6
brúnhrokkinhærður,6
brúnkufar,6
búrgúndírauður,6
demantshvítur,6
djúpgulur (B.Ebbi),6
dumbgrár,6
eilífblár,6
eiturgulur,6
ellihvítur,6
eplarauður,6
fánablár,6
faraldsroði,6
fjólubrúnn,6
flökkuroði,6
fullgulur,6
gegnumgrár,6
glitgrænn,6
grábukkur,6
grænakort,6
grænflagg,6
grænhnefla,6
grænkemba,6
grænliði,6
grænskjaldbaka,6
grænskríkja,6
grænskrúð,6
gráfætla,6
gráglær,6
grágrjót,6
grákinnóttur,6
Grárós,6
gráskíma,6
Guldröfn,6
gullinhvítur,6
gulstrútóttur,6
gulþroskun,6
hörundssvartur,6
hrjósturgrár,6
hvítanorn,6
Hvítará,6
Hvítasál,6
hvítasilfur,6
hvítbeltingur,6
hvítblikandi,6
hvítbröndóttur,6
hvítdílóttur,6
hvíteygur,6
hvítfaldur,6
Hvítfaxi,6
hvítfluga,6
hvítglansandi,6
Hvíthöfði,6
hvítjöfnun,6
hvítljómandi,6
Hvítsker,6
hvítsnekkja,6
hvítsteindur,6
hvítungur,6
hvítutegund,6
íslandsblár,6
jafngulur,6
kaktusgrænn,6
kaldbleikur,6
kjarrblámi,6
kolsverta,6
kóralblár,6
kúkabrúnn,6
léttblár,6
lillarauður,6
litrauður,6
lograuður,6
marínublár,6
myrkurblár,6
rauðamýri,6
rauðglansandi,6
rauðgot,6
rauðhitna,6
Rauðiher,6
rauðiklettur,6
rauðkembdur,6
rauðlýstur,6
rauðmálmur,6
Rauðmýri,6
rauðsleginn,6
rauðvingull,6
roðaflekkur,6
roðalaus,6
sandgulur,6
sígrænka,6
silkigrænn,6
sjávarsorti,6
svartasalt,6
svartbukki,6
svartgellinn,6
svarthjálmóttur,6
Svarthjálmur,6
Svarthylur,6
Svartidalur,6
Svartikrókur,6
svartkjaftur,6
svartköflóttur,6
svartkráka,6
svartleiðari,6
svartlistaður,6
svartlistun,6
svartlitur,6
svartmengaður,6
svartskellóttur,6
svertingjafjölskylda,6
tóbaksbrúnn,6
tómatrauður,6
aftanrjóður,5
allsvartur,5
beingulur,5
Bláafjall,5
Bláafjall,5
bláálfur,5
bládögun,5
Bládrangur,5
bláeyra,5
bláfífill,5
bláhegri,5
bláheiði (hvk),5
Bláheimur,5
bláhrani,5
bláhryggur,5
blájaxl,5
Blákoma,5
blákona,5
Bláleikur,5
bláliggjandi,5
blálygna,5
blámablettur,5
blámavatn,5
blámöttlaður,5
blámyrkur,5
bláprent,5
Blápunktur,5
blárendur,5
bláspari,5
blástreymi,5
blátónn,5
blátoppa,5
bleikiþvol,5
bleikjuafli,5
bleikjubóndi,5
Bleikjubreiða,5
bleikjumið,5
bleikjusala,5
bleikjusumar,5
bleikjuungviði,5
bleikjuveisla,5
bleikjuvon,5
bleiklakkaður,5
bleiklitföróttur,5
bleikröndóttur,5
bleikstinnungur,5
brúnablár,5
Brúnavatn,5
brúnelda,5
brúnhvass,5
brúnkublæti,5
brúnkuvökvi,5
brúnnösóttur,5
brúnskrúð,5
brúntónn,5
dekkjasverta,5
dimmgulur,5
djúpbleikur,5
drithvítur,5
dvergsvertingi,5
egghvíta,5
eilífgrænn,5
eirbrúnn,5
eirgræna,5
élgrár,5
eyðigrár,5
fjarðarblámi,5
glanssverta,5
grábeinn,5
Grænasund,5
Grænbíll,5
grænblikandi,5
grænblöðungur,5
grændúkaður,5
grængróinn,5
grænígull,5
grænleiftrandi,5
grænló,5
grænmassa,5
grænmöttlaður,5
grænrósóttur,5
grænsilfri,5
grænskyggður,5
grænslikjaður,5
grænspretta,5
græntími,5
Grænvetningur,5
gráheiðir,5
Gráhnúkur,5
grákembdur,5
grákufl,5
grárendur,5
gráselja,5
gráskinn,5
grásköllóttur,5
gráskýjaður,5
grástjörnóttur,5
gulþörungur,5
guluveikur,5
hærusvartur,5
hálfsvartur,5
heilahvítur,5
heilsuroði,5
Hjaltastaðablá,5
hungurbleikur,5
hveitigulur,5
hvítalaukur,5
Hvíta-Níl,5
hvítarás (útferð),5
Hvítás,5
hvítbaun,5
hvítdoppóttur,5
Hvítelfur,5
hvítfaldinn,5
hvítfaxandi,5
hvíthæfður,5
hvíthveiti,5
hvítkristallaður,5
hvítmunstraður,5
Hvítpipar,5
hvítpúðraður,5
hvítpunktur,5
hvítsilfraður,5
hvítskrúbba,5
hvítskrúðaður,5
hvíttóna.lo,5
hvíttunaraðgerð,5
hvítudagar,5
hvítusameind,5
hvítviður,5
íbrúnn,5
jarðbrúnn,5
kakóbrúnn,5
kalgulur,5
kanarígulur,5
klakablár,5
kópgrár,5
kuldablámi,5
leðjubrúnn,5
ljósabekkjabrúnn,5
marínblár,5
matthvítur,5
menjurauður,5
móblár,5
morgunblámi,5
mosagulur,5
mosgrænn,5
níðsvartur,5
nýgrænn,5
öskubleikur,5
Öskurauður,5
rauðaá,5
rauðajárn,5
Rauðasteinn,5
rauðastrikið,5
rauðaundur,5
rauðavíkingur,5
rauðblómstrandi,5
rauðdepla,5
rauðflæmingi,5
Rauðgúll,5
Rauðihver,5
Rauði-Ken,5
Rauðkambur,5
Rauðkápa,5
Rauðkuhóll,5
Rauðkúla,5
Rauðkutorg,5
Rauðlækingur,5
rauðlogandi,5
rauðmunstraður,5
Rauðó (Rauðilækur),5
Rauðrekur,5
Rauðrönd,5
rauðskeftur,5
Rauðubjallar,5
roðabjarmi,5
roðarusl,5
sigurroði,5
sjávargrænn,5
sjúkdómsroði,5
skinhvítur,5
skítabrúnn,5
Sléttublá,5
sótgrár,5
spanngrænn,5
súraldingrænn,5
svartadjúp,5
svartagengi,5
svartdvergur,5
svartfextur,5
svartflyðra,5
svartfura,5
Svarthildur,5
Svartiljótur,5
Svartleggja,5
svartlita,5
svartsteindur,5
svartsveppur,5
svertingjakóngur,5
svertingjaskóli,5
viðarkolsvartur,5
víðblár,5
vonablár,5
armygrænn,4
augnaroði,4
augnroði,4
azúrblár,4
berggrár,4
bláauga,4
blábuxi,4
bládeplóttur,4
bláelfur,4
bláfáinn,4
bláfaldinn,4
bláfastandi,4
bláfauskur,4
bláfeldur,4
Bláfingur,4
bláfjötur,4
Bláfleðill,4
bláflötur,4
bláfreyðandi,4
bláfreyddur,4
blágrjót,4
blágrýta,4
bláhákarl,4
Bláhóll,4
Bláhús,4
bláigaldur,4
blálýsandi,4
blámablær,4
bláneita,4
Blánípa,4
blankhvítur,4
bláný,4
blárósaður,4
blásævi,4
blásannur,4
bláskák,4
bláský,4
blástarandi,4
blástimpla,4
blástirni,4
blásýki,4
bláþunnur,4
blátindur,4
blátvinnaður,4
bleikhnöttur (globus pallidus),4
bleikingarkrem,4
bleikingarvatn,4
bleikjuhræra,4
Bleikjuhvísl,4
bleikjukúla,4
bleikjupate,4
bleikjuslóð,4
bleikjutittur,4
bleikmerktur,4
bleikupplýstur,4
blýhvítur,4
bólgublár,4
bringuhvítur,4
brokrauður,4
brúnáta,4
brúnbakaður,4
brúnbrons,4
brúnefni,4
brúngresi,4
brúnhey,4
brúnkinnóttur,4
brúnkudropi,4
brúnkuóhapp,4
brúnkuvatn,4
brúnmengaður,4
brúnsteiktur,4
Brynhildarblár,4
dauðagrár,4
daufrjóður,4
demantsblár,4
djúpgrár,4
djúpsvartur,4
döggblár,4
dömugrár,4
dreyrarjóður,4
dýrðarblár,4
eilífðarblámi,4
eldgrænn,4
eldhvítur,4
ellisvartur,4
eplarjóður,4
fagurgrár,4
feimnisrjóður,4
fíflagulur,4
Fjölnisgulur,4
fjólugulur,4
flauelsbrúnn,4
fölrjóður,4
fölsvartur,4
fullgrár,4
fullsvartur,4
fyrirburagula,4
gaddblár,4
gallgrænn,4
gleðiroði,4
gljágulur,4
grábaugóttur,4
Grábílda,4
grádóni,4
grádropóttur,4
grænaberg,4
grænalauf,4
Grænaljós,4
grænbakur,4
grænbaun,4
grænblómgaður,4
grænbreiða,4
Græney,4
grænflikróttur,4
grænfóðraður,4
grænfreyðandi,4
Grænfriður,4
Grænihryggur,4
grænlita,4
grænölur,4
grænspæta,4
græntypptur,4
grænuefni,4
grænulaus,4
grágata,4
gráhölsóttur,4
gráíróttur,4
gráljós,4
grálöpp,4
grámár,4
Grámúll,4
grásíðóttur,4
gráþrykktur,4
grávefur,4
gulglóandi,4
Guljörð,4
gullinblár,4
gulmynstraður,4
Gulsokka,4
gulspónn,4
gulstrífaður,4
gulvellóttur,4
gyðjugrænn,4
hárahvítur,4
hermannagrár,4
heslihnetubrúnn,4
hjarnhvítur,4
hörkugulur,4
hörundsbleikur,4
húðbleikur,4
hunangsbrúnn,4
hvítagreni,4
hvítahveiti,4
Hvítakista,4
hvítamálmur,4
hvítarmur,4
Hvítarússneskur,4
hvítavetur,4
hvítbrynjaður,4
hvítbrystingur,4
hvítbúinn,4
hvítfés,4
hvítfjaðraður,4
hvíthjúpaður,4
hvíthöfðaður,4
Hvítiblettur,4
Hvítingaþing,4
hvítlóhærður,4
Hvítmáni,4
hvítmatandi,4
hvítmattur,4
hvítostur,4
hvítpylsa,4
hvítsynningur,4
hvítþvætti,4
hvíttunarvara,4
Hvítubalar,4
hvítufræði (sclerology),4
Hvítuklettar,4
íbleikur,4
íturbleikur,4
jaðigrænn,4
jurtablámi,4
kálgrænn,4
kinnablár,4
kinngrár,4
laxrauður,4
Leikara-Brúnn,4
Lúpínublámi,4
lyfrauður,4
maísgulur,4
málmgrár,4
marblár,4
meyjarroði,4
millibleikur,4
mishvítur,4
nærbuxnablár,4
næturblár,4
nýblár,4
oransjegulur,4
óransrauður,4
páskagulur,4
perlublár,4
píanósvartur,4
pissugulur,4
póstkassarauður,4
postulínshvítur,4
rafblár,4
Rauðafjall,4
rauðamyndun,4
rauðarfi,4
rauðbakaður,4
rauðbrjóstaður,4
rauðfextur,4
rauðgrön,4
rauðhelsingi,4
rauðhlynur,4
rauðhöttóttur,4
Rauðifjörður,4
rauðkjaftur,4
rauðkolóttur,4
rauðleðja,4
rauðletraður,4
rauðlisti,4
